BUS_ID,BUS_NAME,VBASEKV,REG,U_FED
9299.0,FCUNHA-RS069,69.0,Sul,RS
9300.0,PALE6B-RS013,13.8,Sul,RS
9301.0,PAL10B-RS013,13.8,Sul,RS
9302.0,RESTIN-RS230,230.0,Sul,RS
9303.0,RESTIN-RS069,69.0,Sul,RS
9306.0,SHIGUA-RS069,69.0,Sul,RS
9308.0,PASSME-RS069,69.0,,
9309.0,SCAVA2-RS069,69.0,,
9310.0,SCAVA2PCH006,992.0,,
9311.0,PEZZI--RS069,69.0,,
9312.0,PEZZI-PCH006,992.0,,
9313.0,AFLORE-PR138,138.0,Sul,PR
9314.0,AFLOREUTE034,13.8,Sul,PR
9316.0,COOPCA-PR138,138.0,Sul,PR
9317.0,COOPCABIO034,992.0,Sul,PR
9320.0,DISJP--PR069,69.0,Sul,PR
9321.0,CCOM-A-PR013,13.8,Sul,PR
9322.0,DISJPA-PR013,13.8,Sul,PR
9323.0,JAGUAR-PR013,13.8,Sul,PR
9324.0,PGROS1-PR034,34.5,Sul,PR
9325.0,PGROS3-PR034,34.5,Sul,PR
9326.0,PGROS1-PR013,13.8,Sul,PR
9327.0,PGRON1-PR034,34.5,Sul,PR
9328.0,PGRON2-PR034,34.5,Sul,PR
9329.0,PGRON1-PR013,13.8,Sul,PR
9330.0,SMATT1-PR034,34.0,Sul,PR
9331.0,SMATT2-PR013,13.8,Sul,PR
9332.0,CASS-1-PR013,13.8,Sul,PR
9334.0,FIGUEI-PR013,13.8,Sul,PR
9336.0,AREIA--PR013,13.8,Sul,PR
9338.0,GPSOUZ-PR013,13.8,Sul,PR
9339.0,MANDAC-PR138,138.0,Sul,PR
9340.0,PBRANC-PR034,34.0,Sul,PR
9341.0,PBRANC-PR013,13.8,Sul,PR
9342.0,CINDUA-PR013,13.8,Sul,PR
9346.0,SMAT-1-PR013,13.8,Sul,PR
9348.0,SMAT-2-PR034,34.5,Sul,PR
9349.0,PEROXITAP230,230.0,Norte,AP
9350.0,PEROXI-PR230,230.0,Sul,PR
9351.0,HUBNER-PR230,230.0,Sul,PR
9353.0,COOPAV-PR138,138.0,Sul,PR
9354.0,BAIGUA-PR230,230.0,Sul,PR
9355.0,PRCITY-PR138,138.0,Sul,PR
9356.0,BAIGUAUHE003,992.0,Sul,PR
9357.0,KLABIN-PR230,230.0,Sul,PR
9358.0,BERNEC-PR230,230.0,Sul,PR
9359.0,UBER-A-PR013,13.8,Sul,PR
9360.0,BOSCH2-PR069,69.0,Sul,PR
9361.0,UBER-B-PR013,13.8,Sul,PR
9362.0,BERNECUTE013,13.8,Sul,PR
9363.0,KLABI2-PR069,69.0,Sul,PR
9364.0,KLABI3-PR069,69.0,Sul,PR
9365.0,AGUVER-PR069,69.0,Sul,PR
9366.0,BOMRET-PR069,69.0,Sul,PR
9367.0,COLOMB-PR138,138.0,Sul,PR
9368.0,RBRANC-PR138,138.0,Sul,PR
9369.0,SITIOC-PR069,69.0,Sul,PR
9370.0,BITURU-PR138,138.0,Sul,PR
9373.0,BELVIS-PR138,138.0,Sul,PR
9374.0,BRCAPA-PR138,138.0,Sul,PR
9377.0,VGAUCH-PR138,138.0,Sul,PR
9385.0,ATLANT-PR138,138.0,Sul,PR
9387.0,VIDIGA-PR138,138.0,,
9388.0,INGA---PR138,138.0,Sul,PR
9390.0,SPEDIV-PR138,138.0,Sul,PR
9391.0,JTAVOR-PR138,138.0,Sul,PR
9392.0,ENT874-RS069,69.0,Sul,RS
9395.0,CARGIL-PR138,138.0,Sul,PR
9396.0,PACCAR-PR138,138.0,Sul,PR
9397.0,SUMITO-PR138,138.0,Sul,PR
9399.0,REPAR--PR230,230.0,Sul,PR
9400.0,CSIQUE-PR069,69.0,Sul,PR
9401.0,XAXIM--PR069,69.0,Sul,PR
9402.0,BAIRRA-PR069,69.0,Sul,PR
9403.0,MARIAL-PR138,138.0,Sul,PR
9404.0,TANGAR-PR138,138.0,Sul,PR
9405.0,PIGUAC-PR138,138.0,Sul,PR
9406.0,IBAITI-PR138,138.0,Sul,PR
9407.0,STEREZBIO138,138.0,Sul,PR
9408.0,PRUDEN-PR138,138.0,Sul,PR
9409.0,SEMIRA-PR138,138.0,Sul,PR
9411.0,IBEMA--PR138,138.0,Sul,PR
9412.0,BANDE--PR138,138.0,Sul,PR
9413.0,CAMBE--PR138,138.0,Sul,PR
9414.0,CHOPIN-PR138,138.0,Sul,PR
9416.0,SHELEN-PR138,138.0,Sul,PR
9418.0,JAMERI-PR069,69.0,Sul,PR
9419.0,AFOPEN-PR069,69.0,Sul,PR
9422.0,LUDESAPCH138,138.0,Sul,PR
9423.0,UAALEGBIO138,138.0,Sul,PR
9424.0,SINACIBIO138,138.0,Sul,PR
9425.0,DITBOR-PR138,138.0,Sul,PR
9426.0,JCANAD-PR138,138.0,Sul,PR
9428.0,CAFELA-PR138,138.0,Sul,PR
9430.0,COAMO--PR138,138.0,Sul,PR
9431.0,TAFIFA-PR138,138.0,Sul,PR
9432.0,CIGA--BIO138,138.0,Sul,PR
9434.0,CIMSUP-PR138,138.0,Sul,PR
9435.0,FI-CV1-PR500,500.0,Sul,PR
9436.0,REFRIP-PR069,69.0,Sul,PR
9437.0,MASISA-PR138,138.0,Sul,PR
9438.0,SADFBL-PR138,138.0,Sul,PR
9439.0,LACTA--PR069,69.0,Sul,PR
9440.0,ITAGUA-GO500,500.0,Sudeste-Centro-Oeste,GO
9441.0,ITAGUA-GO230,230.0,Sudeste-Centro-Oeste,GO
9442.0,SALTO-UHE002,992.0,Sudeste-Centro-Oeste,GO
9443.0,S.R.V-UHE002,992.0,Sudeste-Centro-Oeste,GO
9444.0,B.COQU-GO230,230.0,Sudeste-Centro-Oeste,GO
9445.0,BATALH-MG138,138.0,Sudeste-Centro-Oeste,MG
9446.0,BATALHUHE002,992.0,Sudeste-Centro-Oeste,MG
9447.0,FRCLARUHE002,992.0,Sudeste-Centro-Oeste,GO
9448.0,CACU--UHE002,992.0,Sudeste-Centro-Oeste,GO
9449.0,BCOQUEUHE002,992.0,Sudeste-Centro-Oeste,GO
9450.0,QUIRIN-GO230,230.0,Sudeste-Centro-Oeste,GO
9451.0,CACUI-UTE000,992.0,Sudeste-Centro-Oeste,GO
9452.0,QUIRI-UTE000,992.0,Sudeste-Centro-Oeste,GO
9453.0,BVISTAUTE000,992.0,Sudeste-Centro-Oeste,GO
9454.0,C.DOURUTE000,992.0,Sudeste-Centro-Oeste,GO
9455.0,BIOEN1UTE000,13.8,Sudeste-Centro-Oeste,GO
9456.0,CACU1--GO230,230.0,Sudeste-Centro-Oeste,GO
9457.0,FRCLAR-GO230,230.0,Sudeste-Centro-Oeste,GO
9458.0,CACU---GO230,230.0,Sudeste-Centro-Oeste,GO
9459.0,S.R.V--GO230,230.0,Sudeste-Centro-Oeste,GO
9460.0,SALTO--GO230,230.0,Sudeste-Centro-Oeste,GO
9461.0,QUIRIN-GO138,138.0,Sudeste-Centro-Oeste,GO
9462.0,QUIR---GO138,138.0,Sudeste-Centro-Oeste,GO
9463.0,B.VIST-GO138,138.0,Sudeste-Centro-Oeste,GO
9464.0,BIOENE-GO138,138.0,Sudeste-Centro-Oeste,GO
9465.0,BIOEN2UTE000,13.8,Sudeste-Centro-Oeste,GO
9470.0,SM7A10UFV056,34.5,,
9471.0,SM2T3--RN034,34.5,Nordeste,RN
9472.0,SM2-B4-RN034,34.5,,
9474.0,SM2T22-RN000,991.0,,
9476.0,SM2T24-RN000,991.0,,
9477.0,SM2-T2-RN013,13.8,,
9478.0,ALTITU-BA500,500.0,Nordeste,BA
9479.0,ALTITU-BA230,230.0,Nordeste,BA
9480.0,ALTITU-BA034,34.5,Nordeste,BA
9481.0,ALTITUUFV015,34.5,Norte,AP
9482.0,MADRI--BA230,230.0,Nordeste,BA
9483.0,MADRI--BA034,34.5,Nordeste,BA
9484.0,MADRI-UFV005,34.5,Norte,AP
9485.0,CUMARU-RN013,13.8,,
9487.0,CUMAR2-RN000,991.0,Nordeste,RN
9490.0,S.MATO-CE013,13.8,Nordeste,CE
9495.0,DRVHNK-MA230,230.0,Norte,MA
9497.0,SL2-T1-PB013,13.8,Nordeste,PB
9498.0,CHANB--PB034,34.5,Nordeste,PB
9499.0,CHFNB-EOL023,34.5,Nordeste,PB
9500.0,SIMPL-UHE002,992.0,Sudeste-Centro-Oeste,RJ
9501.0,SIMPLI-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9502.0,ANTA---RJ138,138.0,Sudeste-Centro-Oeste,RJ
9503.0,ANTA--UHE002,992.0,Sudeste-Centro-Oeste,RJ
9504.0,T.RIO-SIN002,13.8,Sudeste-Centro-Oeste,RJ
9505.0,LAGOS--RJ138,138.0,Sudeste-Centro-Oeste,RJ
9506.0,LAGOS--RJ345,345.0,Sudeste-Centro-Oeste,RJ
9507.0,T.RIO1-RJ034,34.5,Sudeste-Centro-Oeste,RJ
9508.0,T.RIO2-RJ034,34.5,Sudeste-Centro-Oeste,RJ
9511.0,ACTAT4-RN013,13.8,Nordeste,RN
9512.0,CUM-B2-RN034,34.5,Nordeste,RN
9513.0,COCAL--SP088,88.0,Sudeste-Centro-Oeste,SP
9514.0,CUMARUEOL024,34.5,Nordeste,RN
9515.0,COCAL-BIO013,13.8,Sudeste-Centro-Oeste,SP
9516.0,SOBRALCER016,1.0,Nordeste,CE
9517.0,CANAA-BIO013,13.8,Sudeste-Centro-Oeste,SP
9519.0,GMARAC-SP088,88.0,Sudeste-Centro-Oeste,SP
9520.0,MARACABIO013,13.8,Sudeste-Centro-Oeste,SP
9521.0,QUATA-BIO013,13.8,Sudeste-Centro-Oeste,SP
9522.0,SLDCE1CER018,12.3,Norte,MA
9523.0,SLDCE2CER018,12.3,Norte,MA
9524.0,TAUA2-CER015,1.0,Nordeste,CE
9525.0,PNB3--CER020,20.0,Nordeste,PI
9526.0,EMART-CER006,1.0,Nordeste,PI
9527.0,FUNIL-CER013,13.5,Nordeste,BA
9528.0,GOURO-CER030,17.1,Norte,AP
9529.0,EXTRMZCER017,1.0,Nordeste,RN
9530.0,CONCO2-PR138,138.0,Sul,PR
9531.0,TUNAS--PR138,138.0,Sul,PR
9533.0,GASPA2-SC230,230.0,Sul,SC
9534.0,GASPA2-SC138,138.0,Sul,SC
9535.0,SQUI-A-PR013,13.8,Sul,PR
9536.0,SQUI-B-PR013,13.8,Sul,PR
9537.0,SQUITE-PR230,230.0,Sul,PR
9538.0,CASCNO-PR230,230.0,Sul,PR
9539.0,CASNOR-PR138,138.0,Sul,PR
9542.0,CBALES-PR525,525.0,Sul,PR
9543.0,CBALES-PR230,230.0,Sul,PR
9544.0,NPPRIM-MS440,440.0,Sudeste-Centro-Oeste,MS
9547.0,NPETR2-RS230,230.0,Sul,RS
9548.0,NPETR2-RS069,69.0,Sul,RS
9549.0,PLANAL-RS138,138.0,Sul,RS
9550.0,GRAMAD-RS069,69.0,Sul,RS
9551.0,CANELA-RS069,69.0,Sul,RS
9552.0,ACLARATAP069,69.0,Norte,AP
9553.0,BRPALETAP069,69.0,Norte,AP
9554.0,GERPALTAP069,69.0,Norte,AP
9555.0,MNAPALTAP069,69.0,Norte,AP
9556.0,FRPPALTAP069,69.0,Norte,AP
9557.0,CANAS2-RS069,69.0,Sul,RS
9558.0,DEMEI2-RS069,69.0,Sul,RS
9561.0,ELDORABIO013,13.8,Sudeste-Centro-Oeste,MS
9562.0,CERILU-RS069,69.0,Sul,RS
9563.0,MINEIR-MS138,138.0,Sudeste-Centro-Oeste,MS
9564.0,MVERME-MS138,138.0,Sudeste-Centro-Oeste,MS
9565.0,AGUAEM-MS138,138.0,Sudeste-Centro-Oeste,MS
9566.0,ALTOTA-MS138,138.0,Sudeste-Centro-Oeste,MS
9567.0,JATAI--GO138,138.0,Sudeste-Centro-Oeste,GO
9569.0,CAMAQ3-RS230,230.0,Sul,RS
9570.0,CAMAQ3-RS069,69.0,Sul,RS
9573.0,NPETRO-RS069,69.0,Sul,RS
9578.0,AGDO3P-SC034,34.5,Sul,SC
9579.0,UELDOR-MS138,138.0,Sudeste-Centro-Oeste,MS
9580.0,SLUZ-I-MS138,138.0,Sudeste-Centro-Oeste,MS
9581.0,SLU-II-MS138,138.0,Sudeste-Centro-Oeste,MS
9582.0,SLU-I-BIO013,13.8,Sudeste-Centro-Oeste,MS
9583.0,INDAIG-MS138,138.0,Sudeste-Centro-Oeste,MS
9584.0,GUATAM-MS138,138.0,Sudeste-Centro-Oeste,MS
9586.0,UCRICA-MS138,138.0,Sudeste-Centro-Oeste,MS
9588.0,NARDIN-MS138,138.0,Sudeste-Centro-Oeste,MS
9589.0,PORAGU-MS138,138.0,Sudeste-Centro-Oeste,MS
9590.0,CANDE2-RS230,230.0,Sul,RS
9591.0,CANDE2-RS069,69.0,Sul,RS
9592.0,SCHARB-RS023,23.0,Sul,RS
9593.0,CANO1B-RS023,23.0,Sul,RS
9594.0,LAGEGR-RS138,138.0,Sul,RS
9597.0,COLBJA-SC138,138.0,Sul,SC
9598.0,VARBON-SC138,138.0,Sul,SC
9599.0,AGDO3P-SC138,138.0,Sul,SC
9600.0,CSA-G-UTE001,992.0,Sudeste-Centro-Oeste,RJ
9601.0,Z.OEST-RJ500,500.0,Sudeste-Centro-Oeste,RJ
9603.0,CSA-V-UTE001,992.0,Sudeste-Centro-Oeste,RJ
9605.0,T.RIO--RJ500,500.0,Sudeste-Centro-Oeste,RJ
9607.0,COMPER-RJ345,345.0,Sudeste-Centro-Oeste,RJ
9608.0,N.IGUA-RJ500,500.0,Sudeste-Centro-Oeste,RJ
9609.0,N.IGUA-RJ345,345.0,Sudeste-Centro-Oeste,RJ
9611.0,NIG53A-RJ013,13.8,Sudeste-Centro-Oeste,RJ
9612.0,VG1TAP-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9613.0,VG2TAP-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9615.0,CSA-G2UTE001,992.0,Sudeste-Centro-Oeste,RJ
9616.0,FT-BL1-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9617.0,FT-BL3-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9618.0,PP-BL1-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9619.0,IL-AP1-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9620.0,IL-AP2-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9622.0,TAPEB--RJ138,138.0,,
9623.0,ANDRA-BIO138,138.0,Sudeste-Centro-Oeste,MG
9624.0,TAPNLP-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9625.0,BONFI-BIO138,138.0,Sudeste-Centro-Oeste,MG
9626.0,BF-----RJ500,500.0,Sudeste-Centro-Oeste,RJ
9627.0,BFLUMGUTE000,992.0,Sudeste-Centro-Oeste,RJ
9628.0,BFLUMVUTE000,992.0,Sudeste-Centro-Oeste,RJ
9631.0,TAPFTN-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9635.0,JB2TAP-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9636.0,LAMEI2-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9637.0,CSA-2--RJ138,138.0,Sudeste-Centro-Oeste,RJ
9640.0,MARINHTAP138,138.0,Norte,AP
9642.0,P.OLIM-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9643.0,PEDR--BIO138,138.0,Sudeste-Centro-Oeste,MG
9644.0,TAQU-T-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9645.0,SCONRT-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9648.0,METRL4-RJ138,138.0,Sudeste-Centro-Oeste,RJ
9650.0,BARRA-BIO138,138.0,Sudeste-Centro-Oeste,MG
9651.0,PANAM2-RS069,69.0,Sul,RS
9652.0,PANAM2-RS013,13.8,Sul,RS
9653.0,HIDPA1-RS013,13.8,Sul,RS
9654.0,COPRE1-RS013,13.8,Sul,RS
9655.0,COPRE2-RS023,23.0,Sul,RS
9657.0,DEMEI1-RS023,23.0,Sul,RS
9659.0,CERLU1-RS023,23.0,Sul,RS
9660.0,CAL1-B-RS023,23.0,Sul,RS
9661.0,ARENA--RS069,69.0,Sul,RS
9674.0,IJUI1--RS023,23.0,Sul,RS
9675.0,CAL1-A-RS023,23.0,Sul,RS
9676.0,CAXIA7-RS069,69.0,Sul,RS
9677.0,ROLANT-RS138,138.0,Sul,RS
9678.0,SANAND-RS138,138.0,Sul,RS
9679.0,SANANDTAP138,138.0,Norte,AP
9680.0,PAPCIG-PR138,138.0,Sul,PR
9682.0,AMANDIBIO013,13.8,Sudeste-Centro-Oeste,MS
9685.0,USJOSE-PR138,138.0,Sul,PR
9688.0,CHAPEC-SC069,69.0,Sul,SC
9689.0,FAXGUE-SC069,69.0,Sul,SC
9692.0,CERTAJ-RS069,69.0,Sul,RS
9693.0,TORRE2-RS230,230.0,Sul,RS
9694.0,TORRE2-RS069,69.0,Sul,RS
9695.0,CRICA-PCH004,12.0,Sudeste-Centro-Oeste,MS
9697.0,CBANOR-PR230,230.0,Sul,PR
9698.0,CBANOR-PR138,138.0,Sul,PR
9699.0,CANTU2PCH138,138.0,Sul,PR
9700.0,CASS-2-PR013,13.8,Sul,PR
9701.0,DISJPB-PR013,13.8,Sul,PR
9702.0,CINDUB-PR013,13.8,Sul,PR
9703.0,CCOM-B-PR013,13.8,Sul,PR
9704.0,PETRPC-PR138,138.0,Sul,PR
9705.0,HAUER--PR069,69.0,Sul,PR
9707.0,CLMARQ-PR138,138.0,Sul,PR
9708.0,AUDIWV-PR138,138.0,Sul,PR
9709.0,RENAUL-PR069,69.0,Sul,PR
9710.0,CROWN--PR138,138.0,Sul,PR
9711.0,CACIQU-PR138,138.0,Sul,PR
9712.0,CVALE--PR138,138.0,Sul,PR
9713.0,SMIGUA-PR138,138.0,Sul,PR
9714.0,FELIZ--RS069,69.0,Sul,RS
9715.0,PERDIG-RS069,69.0,Sul,RS
9716.0,HEXION-RS069,69.0,Sul,RS
9717.0,SACOGR-SC138,138.0,Sul,SC
9719.0,TANGAR-SC138,138.0,Sul,SC
9721.0,ARAHYO-SC138,138.0,Sul,SC
9722.0,IMBVOT-SC138,138.0,Sul,SC
9725.0,UMUSUL-PR230,230.0,Sul,PR
9726.0,UMUSUL-PR138,138.0,Sul,PR
9727.0,COLPAL-RS034,34.5,Sul,RS
9728.0,PALMA1-RS138,138.0,Sul,RS
9729.0,PALMA2-RS138,138.0,Sul,RS
9730.0,PALMARTAP138,138.0,Norte,AP
9731.0,CERCHA-RS230,230.0,Sul,RS
9732.0,CERCH1EOL034,34.5,Sul,RS
9733.0,CERCH2EOL034,34.5,Sul,RS
9734.0,CERCH3EOL034,34.5,Sul,RS
9735.0,GARIBAUHE003,13.8,Sul,SC
9737.0,GARIBA-SC230,230.0,Sul,SC
9738.0,ABATIS-SC525,525.0,Sul,SC
9739.0,ABATIS-SC230,230.0,Sul,SC
9740.0,SROQUEUHE003,13.8,Sul,SC
9741.0,SROQUE-SC230,230.0,Sul,SC
9742.0,NHORIZPCH034,992.0,Sul,PR
9743.0,NHORIZ-PR138,138.0,Sul,PR
9745.0,OURO--TAP138,138.0,Norte,AP
9746.0,OURO---SC138,138.0,Sul,SC
9747.0,OURO--PCH034,992.0,Sul,SC
9748.0,MOINHO-SC138,138.0,Sul,SC
9749.0,MOINHOPCH034,992.0,Sul,SC
9750.0,IACOUT-MS138,138.0,Sudeste-Centro-Oeste,MS
9751.0,COLPAL-RS138,138.0,Sul,RS
9752.0,CMPC---RS230,230.0,Sul,RS
9753.0,SCR1RB-RS013,13.8,Sul,RS
9754.0,SCR1RA-RS013,13.8,Sul,RS
9755.0,TUPYBV-SC138,138.0,Sul,SC
9756.0,PELOT5-RS138,138.0,Sul,RS
9758.0,GRAMADTAP069,69.0,Norte,AP
9759.0,CAVERN-PR138,138.0,Sul,PR
9760.0,ALTOTABIO013,13.8,Sudeste-Centro-Oeste,GO
9761.0,PORTAGBIO013,13.8,Sudeste-Centro-Oeste,MS
9762.0,CRICA-BIO013,13.8,Sudeste-Centro-Oeste,MS
9763.0,IACO--BIO013,13.8,Sudeste-Centro-Oeste,MS
9764.0,INDAIAPCH006,13.8,Sudeste-Centro-Oeste,MS
9765.0,INDGRDPCH006,13.8,Sudeste-Centro-Oeste,MS
9766.0,NARDINBIO013,13.8,Sudeste-Centro-Oeste,MS
9767.0,JATAI-BIO013,13.8,Sudeste-Centro-Oeste,GO
9768.0,AGUAEMBIO013,13.8,Sudeste-Centro-Oeste,GO
9769.0,MVERMEBIO013,13.8,Sudeste-Centro-Oeste,GO
9770.0,OJA---TAP069,69.0,Norte,AP
9771.0,OJACHA-RS069,69.0,Sul,RS
9773.0,STHGUATAP069,69.0,Norte,AP
9774.0,STHGUA-RS069,69.0,Sul,RS
9775.0,GUA1-A-RS069,69.0,Sul,RS
9776.0,GUA1-B-RS069,69.0,Sul,RS
9777.0,RIOGUATAP069,69.0,Norte,AP
9778.0,RIOGUA-RS069,69.0,Sul,RS
9779.0,APGGUA-RS069,69.0,Sul,RS
9780.0,SCHAR2-RS230,230.0,Sul,RS
9781.0,LAJEA1-RS069,69.0,Sul,RS
9782.0,LAJEA3-RS069,69.0,Sul,RS
9783.0,LAJEA3-RS230,230.0,Sul,RS
9784.0,BANDEIPCH013,13.8,Sudeste-Centro-Oeste,MS
9785.0,CANDIO-RS230,230.0,Sul,RS
9786.0,CANDIO-RS525,525.0,Sul,RS
9787.0,CFMELO-RS525,525.0,Sul,RS
9794.0,COXSEC-RS034,34.5,Sul,RS
9795.0,ENCANT-RS069,69.0,Sul,RS
9796.0,ROCSAL-RS069,69.0,Sul,RS
9797.0,ARMEIO-RS069,69.0,Sul,RS
9798.0,CERTE2-RS069,69.0,Sul,RS
9799.0,BANDEI-MS138,138.0,Sudeste-Centro-Oeste,MS
9800.0,CMPC---RS034,34.5,Sul,RS
9803.0,ATLANT-RS012,1.0,Sul,RS
9806.0,ATLANT-RS230,230.0,Sul,RS
9807.0,OSOR23-RS034,34.5,Sul,RS
9808.0,SANG23-RS034,34.5,Sul,RS
9813.0,VENTO--RS069,69.0,Sul,RS
9814.0,CASSIN-RS034,34.5,Sul,RS
9818.0,POVNOV-RS525,525.0,Sul,RS
9819.0,POVNOV-RS230,230.0,Sul,RS
9820.0,MARME2-RS525,525.0,Sul,RS
9822.0,SVPALM-RS525,525.0,Sul,RS
9823.0,SVP2-A-RS138,138.0,Sul,RS
9824.0,MARME2SIN002,990.0,Sul,RS
9836.0,VINHED-RS230,230.0,Sul,RS
9837.0,VINHED-RS069,69.0,Sul,RS
9839.0,CANOIN-SC013,13.8,Sul,SC
9840.0,PINHA2-SC230,230.0,Sul,SC
9841.0,PINHA2-SC138,138.0,Sul,SC
9842.0,ARAQU2-SC138,138.0,Sul,SC
9843.0,CARAVA-SC069,69.0,Sul,SC
9845.0,ICARA--SC069,69.0,Sul,SC
9846.0,MONCAP-SC138,138.0,Sul,SC
9847.0,BRFCON-SC138,138.0,Sul,SC
9850.0,UVALEG-MS138,138.0,Sudeste-Centro-Oeste,MS
9851.0,VALEGR-MS138,138.0,Sudeste-Centro-Oeste,MS
9852.0,ANGELI-MS138,138.0,Sudeste-Centro-Oeste,MS
9853.0,IBIRAPEOL034,34.5,Sul,RS
9854.0,CERCH6EOL034,34.5,Sul,RS
9855.0,CTRICC-RS034,34.5,Sul,RS
9859.0,SENAND-RS138,138.0,Sul,RS
9860.0,SENAND-RS034,34.5,Sul,RS
9865.0,PONTAL-RS230,230.0,,
9866.0,PONTAL-RS034,34.5,Sul,RS
9867.0,PONT2BEOL034,34.5,Sul,RS
9868.0,PO2A3BEOL034,34.5,Sul,RS
9869.0,KLACPI-SC138,138.0,Sul,SC
9871.0,PERY2--SC138,138.0,Sul,SC
9872.0,SJCERR-SC138,138.0,Sul,SC
9873.0,SVP2-B-RS138,138.0,Sul,RS
9874.0,GERIBA-RS138,138.0,,
9875.0,COLGE1-RS034,34.5,,
9876.0,COLGE2-RS034,34.5,,
9877.0,CHUI---RS138,138.0,,
9878.0,COLCHU-RS034,34.5,,
9890.0,REASUL-PR230,230.0,Sul,PR
9891.0,ANDIRL-PR138,138.0,Sul,PR
9892.0,ANDIRL-PR230,230.0,Sul,PR
9894.0,SVP2-C-RS138,138.0,Sul,RS
9895.0,INDI23-RS034,34.5,Sul,RS
9898.0,AMBEV--PR138,138.0,Sul,PR
9899.0,GMAXAC-PR069,69.0,Sul,PR
9900.0,CHUI9-EOL034,34.5,Nordeste,BA
9901.0,OSORI3-RS230,230.0,Sul,RS
9902.0,SJBATI-SC138,138.0,Sul,SC
9905.0,AGDOCEEOL138,138.0,Sul,PR
9908.0,FRIMES-PR138,138.0,Sul,PR
9910.0,BMW----SC138,138.0,Sul,SC
9911.0,IJU1-B-RS069,69.0,Sul,RS
9912.0,IJU1-B-RS023,23.0,Sul,RS
9913.0,DEME1B-RS023,23.0,Sul,RS
9914.0,CERILU-RS023,23.0,Sul,RS
9915.0,CGTAMA-MS138,138.0,Sudeste-Centro-Oeste,MS
9916.0,CGTAMA-MS013,13.8,Sudeste-Centro-Oeste,MS
9917.0,ROQGON-RS069,69.0,Sul,RS
9918.0,JCASTI-RS138,138.0,Sul,RS
9920.0,VILMAR-RS230,230.0,Sul,RS
9921.0,VILMAR-RS138,138.0,Sul,RS
9922.0,ABELUZ-SC138,138.0,Sul,SC
9923.0,CERBRA-SC138,138.0,Sul,SC
9926.0,SLIMOE-SC138,138.0,,
9927.0,JARATR-SC138,138.0,Sul,SC
9930.0,ITAMPR-SC138,138.0,Sul,SC
9932.0,SJOSRP-SC138,138.0,Sul,SC
9935.0,JOIBVI-SC138,138.0,Sul,SC
9937.0,FSTACR-SC069,69.0,Sul,SC
9948.0,CINGLEEOL034,34.5,Sul,RS
9949.0,COXSECEOL034,34.5,Sul,RS
9950.0,GALPOEEOL034,34.5,Sul,RS
9951.0,CANDI2-RS525,525.0,Sul,RS
9952.0,CANDI2-RS230,230.0,Sul,RS
9958.0,CCH6CI-RS034,34.5,Sul,RS
9959.0,IB1GAL-RS034,34.5,Sul,RS
9961.0,PALEG1-RS230,230.0,Sul,RS
9962.0,PALEG1-RS069,69.0,Sul,RS
9963.0,COLHER-RS138,138.0,,
9964.0,BPRINC-RS138,138.0,Sul,RS
9965.0,IVOTI--RS138,138.0,Sul,RS
9967.0,PA16-2TAP069,69.0,Norte,AP
9969.0,COLHER-RS034,34.5,,
9970.0,MACAM3-RS230,230.0,Sul,RS
9971.0,CGPROG-MS138,138.0,Sudeste-Centro-Oeste,MS
9972.0,CGPROG-MS013,13.8,Sudeste-Centro-Oeste,MS
9974.0,BRANOR-SC069,69.0,Sul,SC
9975.0,CAPBAI-SC138,138.0,Sul,SC
9977.0,GRAVAT-SC069,69.0,Sul,SC
9978.0,JAGUAR-SC069,69.0,Sul,SC
9980.0,SANGAO-SC069,69.0,Sul,SC
9981.0,TUBAR2-SC069,69.0,Sul,SC
9982.0,JLAC-F-SC138,138.0,,
9983.0,CAMBOR-SC138,138.0,Sul,SC
9986.0,KLACELUTE002,13.8,Sul,PR
9988.0,KLACEL-PR230,230.0,Sul,PR
9989.0,KLACEL-PR034,34.5,Sul,PR
9990.0,ARARA2-SC069,69.0,Sul,SC
9991.0,CAPOEI-SC138,138.0,Sul,SC
9992.0,RATONE-SC230,230.0,Sul,SC
9993.0,RATONE-SC138,138.0,Sul,SC
9994.0,BIG-C1-SC230,230.0,,
9995.0,BIG-C2-SC230,230.0,,
9996.0,RAT-C1-SC230,230.0,Sul,SC
9997.0,RAT-C2-SC230,230.0,Sul,SC
10000.0,SARAND-PR525,525.0,Sul,PR
10001.0,LONSUL-PR230,230.0,Sul,PR
10002.0,LONSUL-PR138,138.0,Sul,PR
