BUS_ID;BUS_NAME;VBASEKV;TP;ARE;MODV_PU;ANGV_DEG;BASE_MVA;PG_MW;QG_MVAR;PMAX_MW;PMIN_MW;QMX_MVAR;QMN_MVAR;Ger_Units;Ger_Active_Units;PL_MW;QL_MVAR;TC;VMAX_PU;VMIN_PU;BCO_ID;B0_MVAR;ST;SHUNT_INST_IND;SHUNT_INST_CAP;Dia;Hora;Gen_Type;U_FED;REG;Latitude;Longitude;key
694.0;MAIRI--SP138;138.0;0.0;207.0;1.005285;-31.7173;;;;;;;;;;;;0.0;1.2;0.8;694.0;0.0;1.0;0.0;60.0;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
695.0;MGUACU-SP138;138.0;0.0;207.0;1.002503;-30.5951;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
696.0;MMRI2--SP138;138.0;0.0;207.0;1.000846;-30.8991;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
697.0;ATIBA2-SP345;345.0;0.0;204.0;0.992258;-28.8339;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.045036;-46.556433;D_1_H_00-00
698.0;ATIBA2-SP138;138.0;0.0;207.0;1.009625;-31.5859;;;;;;;;;;;;0.0;1.2;0.8;698.0;0.0;1.0;0.0;100.0;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
699.0;PFERR--SP138;138.0;0.0;208.0;1.001868;-26.4833;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-22.505;-48.545;D_1_H_00-00
701.0;RCLAR1-SP138;138.0;0.0;208.0;1.002679;-30.0971;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-22.505;-48.545;D_1_H_00-00
703.0;SCARLO-SP138;138.0;0.0;208.0;0.994735;-27.9359;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-22.505;-48.545;D_1_H_00-00
705.0;SJBVI2-SP138;138.0;0.0;207.0;1.007524;-27.3398;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
709.0;BERT2--SP138;138.0;0.0;206.0;1.003189;-31.8435;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
712.0;CARAG--SP138;138.0;0.0;206.0;0.988338;-31.0096;;;;;;;;;;;;0.0;1.05;0.95;712.0;0.0;1.0;0.0;200.0;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
715.0;MAIRI2-SP088;88.0;0.0;207.0;0.999453;-32.5224;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
718.0;PARAI--SP138;138.0;0.0;206.0;0.989158;-28.8878;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
719.0;SJB2---SP138;138.0;0.0;207.0;1.007481;-27.3292;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
720.0;JAGUAR-SP088;88.0;0.0;207.0;0.987763;-33.3391;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
721.0;MAIRIP-SP088;88.0;0.0;207.0;0.999453;-32.5224;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.19972222;-45.88333333;D_1_H_00-00
722.0;PERUIB-SP069;69.0;0.0;206.0;0.990331;-40.2795;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
725.0;R.PARD-SP138;138.0;0.0;206.0;0.995438;-31.574;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
730.0;SSEBAS-SP138;138.0;0.0;206.0;0.989297;-31.6835;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
732.0;BAIXAD-SP138;138.0;0.0;206.0;0.985549;-31.829;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
734.0;V.CARV-SP138;138.0;0.0;206.0;0.998841;-32.1096;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
741.0;ITAPE2-SP138;138.0;0.0;211.0;0.981102;-39.3374;;;;;;;;;;;;1.0;1.05;0.95;741.0;15.0;1.0;0.0;30.0;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
742.0;ITAPE2-SP088;88.0;0.0;211.0;0.993552;-39.965;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
744.0;MON-1Y-SP138;138.0;0.0;206.0;1.016415;-33.3739;;;;;;;;;;;;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
746.0;PERUIB-SP138;138.0;0.0;206.0;1.003365;-36.0324;;;;;;;;;;;;1.0;1.05;0.95;746.0;0.0;1.0;0.0;42.900000000000006;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
747.0;REGIST-SP138;138.0;0.0;206.0;0.986294;-39.1814;;;;;;;;;;;;1.0;1.05;0.95;747.0;0.0;1.0;0.0;70.0;01;00-00;;SP;Sudeste-Centro-Oeste;-23.87861459;-46.44833426;D_1_H_00-00
748.0;TIETE--SP138;138.0;0.0;211.0;1.006873;-35.9661;;;;;;;;;;;;1.0;1.05;0.95;748.0;0.0;1.0;0.0;40.0;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
749.0;C.DOUR-GO230;230.0;0.0;513.0;1.020463;5.675;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-18.49916667;-49.48638889;D_1_H_00-00
750.0;C.DO11UHE002;992.0;2.0;517.0;0.990213;8.9954;37.576;34.0;-8.966;34.0;10.0;16.0;-16.0;2.0;2.0;;;;;;;;;;;01;00-00;UHE;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
751.0;C.DO13UHE002;992.0;2.0;517.0;0.908727;21.1642;119.012;106.18;-24.288;108.0;60.0;50.0;-50.0;2.0;2.0;;;;;;;;;;;01;00-00;UHE;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
752.0;C.DOU1UHE001;992.0;2.0;513.0;0.941709;14.0232;59.506;54.0;-16.182;54.0;30.0;25.0;-25.0;1.0;1.0;;;;;;;;;;;01;00-00;UHE;GO;Sudeste-Centro-Oeste;-18.49916667;-49.48638889;D_1_H_00-00
753.0;C.D13NUHE003;992.0;2.0;513.0;0.903034;17.1473;273.0;184.911;-47.274;252.0;210.0;105.0;-105.0;3.0;3.0;;;;;;;;;;;01;00-00;UHE;GO;Sudeste-Centro-Oeste;-18.49916667;-49.48638889;D_1_H_00-00
754.0;C.D13KUHE002;992.0;2.0;513.0;0.995574;5.675;219.126;0.0;0.0;204.0;120.0;80.0;-90.0;2.0;0.0;;;;;;;;;;;01;00-00;UHE;GO;Sudeste-Centro-Oeste;-18.49916667;-49.48638889;D_1_H_00-00
755.0;C.DOUR-GO138;138.0;0.0;517.0;1.010538;5.8107;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
757.0;STAMAR-GO138;138.0;0.0;564.0;1.001665;11.9326;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
759.0;C.DOUR-GO069;69.0;0.0;517.0;1.069469;4.7972;;;;;;;;;;7.457;3.011;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
760.0;ANHANG-GO230;230.0;0.0;513.0;1.015715;3.5981;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.7894;-49.236698;D_1_H_00-00
761.0;ANHANG-GO138;138.0;0.0;515.0;1.019986;2.7067;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
762.0;ANHANG-GO069;69.0;0.0;515.0;0.991915;0.3574;;;;;;;;;;34.37;12.52;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
763.0;G.LEST-GO230;230.0;0.0;513.0;1.011685;3.1824;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.683611;-49.235;D_1_H_00-00
764.0;AEROP1-GO138;138.0;0.0;515.0;1.009898;1.3545;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
766.0;XAVANT-GO230;230.0;0.0;513.0;1.008823;3.2897;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.58055556;-49.25916667;D_1_H_00-00
767.0;MEIAPO-GO138;138.0;0.0;515.0;0.992416;1.1385;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
768.0;XAVANT-GO138;138.0;0.0;515.0;1.022698;2.2659;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
769.0;FERROV-GO138;138.0;0.0;515.0;1.010869;1.4239;;;;;;;;;;9.623;3.116;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
770.0;REAL---GO138;138.0;0.0;515.0;0.997179;1.2972;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
772.0;ATLANT-GO138;138.0;0.0;515.0;1.004048;1.6688;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
773.0;CAMPIN-GO138;138.0;0.0;515.0;1.004774;1.0149;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
774.0;CAMP-C-GO013;13.8;0.0;515.0;1.074434;-0.4756;;;;;;;;;;7.724;3.477;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
775.0;DAIA---GO138;138.0;0.0;515.0;1.033231;3.5351;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
776.0;JUNDIA-GO138;138.0;0.0;515.0;1.035275;3.6818;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
777.0;ANAPOL-GO138;138.0;0.0;515.0;1.038833;4.015;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
778.0;CORUMB-GO138;138.0;0.0;515.0;1.022997;3.006;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
779.0;INHUMA-GO138;138.0;0.0;515.0;0.985869;-0.1507;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
780.0;FIRMIN-GO138;138.0;0.0;515.0;1.025383;1.5897;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
781.0;IPORA-PCH138;138.0;0.0;515.0;0.998035;1.339;;;;;;;;;;;;;;;;;;;;01;00-00;PCH;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
782.0;QUIRI--GO138;138.0;2.0;517.0;0.999604;1.6696;100.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.75;7.163;1.0;1.05;0.95;782.0;0.0;1.0;0.0;5.4;01;00-00;;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
783.0;RVERDE-GO138;138.0;0.0;517.0;1.00515;0.2361;;;;;;;;;;22.84;9.738;1.0;1.05;0.95;783.0;0.0;1.0;0.0;10.8;01;00-00;;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
784.0;CATALA-GO138;138.0;0.0;358.0;1.006732;2.1858;;;;;;;;;;13.45;8.341;1.0;1.05;0.95;784.0;0.0;1.0;0.0;9.0;01;00-00;;GO;Sudeste-Centro-Oeste;-18.790278;-48.147222;D_1_H_00-00
785.0;QUIRINUTE000;138.0;2.0;517.0;0.999688;1.844;100.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;20.28;0.0;;;;;;;;;01;00-00;UTE;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
786.0;GOIA---GO138;138.0;0.0;515.0;0.999687;1.6262;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
787.0;NIQUEL-GO230;230.0;0.0;513.0;1.014092;15.7343;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-14.472769;-48.489934;D_1_H_00-00
788.0;VOTMET-GO230;230.0;0.0;519.0;1.015703;15.6899;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-14.94222222;-49.52416667;D_1_H_00-00
789.0;CODEMI-GO230;230.0;0.0;519.0;1.003429;14.1186;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-14.94222222;-49.52416667;D_1_H_00-00
790.0;PLANAL-GO230;230.0;0.0;513.0;1.022368;4.1319;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-17.81277778;-49.23055556;D_1_H_00-00
791.0;PQ.EMA-GO138;138.0;0.0;517.0;0.981374;-3.5162;;;;;;;;;;7.913;3.316;1.0;1.05;0.95;791.0;0.0;1.0;0.0;10.8;01;00-00;;GO;Sudeste-Centro-Oeste;-17.64448889;-51.69153333;D_1_H_00-00
792.0;SAMA---GO138;138.0;0.0;518.0;1.011372;19.8682;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-14.472769;-48.489934;D_1_H_00-00
793.0;PORANG-GO138;138.0;0.0;518.0;0.951627;16.2764;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-14.472769;-48.489934;D_1_H_00-00
794.0;PLANAL-GO138;138.0;0.0;564.0;1.035337;16.0969;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
795.0;VOTORA-GO138;138.0;0.0;515.0;1.021406;2.6192;;;;;;;;;;6.65;3.639;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.401944;-48.943889;D_1_H_00-00
796.0;ITIQUI-GO138;138.0;0.0;564.0;1.040011;15.6157;;;;;;;;;;36.95;10.7;1.0;1.05;0.95;796.0;0.0;1.0;0.0;19.800000000000004;01;00-00;;GO;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
797.0;MARAJO-GO138;138.0;0.0;564.0;0.977993;11.2017;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
798.0;PACAEM-GO138;138.0;0.0;564.0;0.991173;11.5003;;;;;;;;;;;;;;;;;;;;01;00-00;;GO;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
799.0;PACAEM-GO013;13.8;0.0;564.0;0.966791;7.8845;;;;;;;;;;30.35;14.66;1.0;1.1;0.95;799.0;0.0;1.0;0.0;10.8;01;00-00;;GO;Sudeste-Centro-Oeste;-16.34909;-47.83193;D_1_H_00-00
800.0;GBMUNHUHE003;992.0;2.0;101.0;0.996532;-29.4953;1855.336;0.0;0.0;1674.0;960.0;800.0;-800.0;4.0;0.0;0.285;0.0;;;;;;;;;01;00-00;UHE;PR;Sul;-26.0;-51.6;D_1_H_00-00
801.0;GBMUNHSIN001;990.0;2.0;101.0;0.90015;-29.9523;1300.0;0.0;-258.124;0.0;0.0;1300.0;-1488.0;4.0;1.0;21.38;0.0;;;;;;;;;01;00-00;SIN;PR;Sul;-26.0;-51.6;D_1_H_00-00
802.0;ARAUCGUTE000;992.0;2.0;102.0;1.020064;-32.3942;378.75;0.0;0.0;315.2;234.0;210.0;-160.0;2.0;0.0;;;;;;;;;;;01;00-00;UTE;PR;Sul;-25.58694444;-49.35527778;D_1_H_00-00
803.0;ARAUCVUTE000;992.0;2.0;102.0;1.020064;-32.3942;201.102;0.0;0.0;169.0;58.5;109.0;-72.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;PR;Sul;-25.58694444;-49.35527778;D_1_H_00-00
804.0;GPSOUZUHE003;992.0;2.0;102.0;0.914641;-22.1294;293.42;188.871;-50.601;260.0;60.0;136.0;-132.0;4.0;3.0;0.285;0.0;;;;;;;;;01;00-00;UHE;PR;Sul;-25.253333;-48.760556;D_1_H_00-00
805.0;GPSOUZSIN001;990.0;2.0;102.0;0.91757;-31.3975;174.0;0.0;-19.698;0.0;0.0;174.0;-129.0;3.0;1.0;11.4;0.0;;;;;;;;;01;00-00;SIN;PR;Sul;-25.253333;-48.760556;D_1_H_00-00
806.0;STACLAUHE002;992.0;2.0;103.0;0.959609;-27.0586;135.086;0.0;0.0;122.0;70.0;58.0;-58.0;2.0;0.0;;;;;;;;;;;01;00-00;UHE;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
807.0;SCLARA-PR138;138.0;0.0;103.0;1.007589;-27.0586;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
808.0;GJRICHUHE003;992.0;2.0;101.0;0.901391;-19.1981;1318.04;235.128;-114.739;1240.0;940.0;446.8;-600.0;4.0;1.0;0.57;0.0;;;;;;;;;01;00-00;UHE;PR;Sul;-25.54416667;-53.49222222;D_1_H_00-00
809.0;GJRICHSIN001;990.0;2.0;101.0;0.900672;-25.9384;658.8;0.0;-129.198;0.0;0.0;658.8;-1000.0;4.0;1.0;14.25;0.0;;;;;;;;;01;00-00;SIN;PR;Sul;-25.54416667;-53.49222222;D_1_H_00-00
810.0;GNBRAGUHE003;992.0;2.0;101.0;1.003707;-28.7027;1313.204;0.0;0.0;1260.0;660.0;370.0;-400.0;4.0;0.0;0.57;0.0;;;;;;;;;01;00-00;UHE;PR;Sul;-25.78111111;-52.10416667;D_1_H_00-00
811.0;GNBRAGSIN001;990.0;2.0;101.0;0.908358;-28.9239;690.0;0.0;-412.4;0.0;0.0;690.0;-824.8;4.0;2.0;17.1;0.0;;;;;;;;;01;00-00;SIN;PR;Sul;-25.78111111;-52.10416667;D_1_H_00-00
812.0;SEPAC--PR138;138.0;0.0;103.0;1.002878;-33.3948;;;;;;;;;;23.75;6.935;;;;;;;;;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
813.0;GRAZUL-PR230;230.0;0.0;102.0;1.020064;-32.3942;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.58514065;-49.35353623;D_1_H_00-00
814.0;BATEIA-PR230;230.0;0.0;102.0;1.025175;-31.5757;;;;;;;;;;;;1.0;1.05;0.95;814.0;0.0;1.0;0.0;300.0;01;00-00;;PR;Sul;-25.41305556;-49.53;D_1_H_00-00
815.0;CINDUS-PR230;230.0;0.0;102.0;1.018501;-32.5339;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.526083;-49.330861;D_1_H_00-00
816.0;CCOMPR-PR230;230.0;0.0;102.0;1.020479;-32.2339;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.42888889;-49.36888889;D_1_H_00-00
817.0;GPSOUZ-PR230;230.0;0.0;102.0;1.000009;-29.9822;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.253333;-48.76083333;D_1_H_00-00
818.0;DISJP--PR230;230.0;0.0;102.0;1.020898;-32.7208;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.52888889;-49.12638889;D_1_H_00-00
819.0;PILARZ-PR230;230.0;0.0;102.0;1.018362;-32.4515;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.37194444;-49.275;D_1_H_00-00
820.0;UBERAB-PR230;230.0;0.0;102.0;1.021103;-32.8615;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.47555556;-49.2075;D_1_H_00-00
821.0;UMBARA-PR230;230.0;0.0;102.0;1.020335;-32.2951;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.59111111;-49.31638889;D_1_H_00-00
823.0;AREIA--PR138;138.0;0.0;103.0;1.014377;-30.2698;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
824.0;GBMUNH-PR525;525.0;0.0;101.0;1.020449;-29.4934;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-26.0;-51.6;D_1_H_00-00
825.0;GUARAP-PR138;138.0;0.0;103.0;1.00693;-30.2946;;;;;;;;;;15.64;4.38;0.0;1.05;0.95;825.0;2.4;1.0;0.0;2.4;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
826.0;IRATI--PR138;138.0;0.0;103.0;1.010081;-32.2883;;;;;;;;;;20.06;9.681;0.0;1.05;0.95;826.0;0.0;1.0;0.0;12.0;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
827.0;JAGUAR-PR230;230.0;0.0;102.0;0.985855;-32.1549;;;;;;;;;;;;1.0;1.05;0.95;827.0;0.0;1.0;0.0;50.0;01;00-00;;PR;Sul;-24.23277778;-49.69333333;D_1_H_00-00
828.0;PITANG-PR138;138.0;0.0;103.0;0.996546;-32.7493;100.0;2.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;9.623;4.028;0.0;1.05;0.95;828.0;1.2;1.0;0.0;1.2;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
829.0;PGROSN-PR230;230.0;0.0;102.0;1.019222;-31.2355;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.04972222;-50.13972222;D_1_H_00-00
830.0;PGROSN-PR138;138.0;0.0;103.0;1.014232;-32.3594;;;;;;;;;;;;1.0;1.05;0.95;830.0;0.0;1.0;0.0;30.0;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
831.0;PGROSS-PR230;230.0;0.0;102.0;1.018722;-31.5918;;;;;;;;;;;;1.0;1.05;0.95;831.0;0.0;1.0;0.0;50.0;01;00-00;;PR;Sul;-25.175;-50.09777778;D_1_H_00-00
832.0;RIOAZU-PR138;138.0;0.0;103.0;1.007323;-32.8609;;;;;;;;;;7.856;4.199;0.0;1.05;0.95;832.0;1.2;1.0;0.0;1.2;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
833.0;SABARA-PR138;138.0;0.0;103.0;1.012822;-32.5777;;;;;;;;;;10.77;6.736;0.0;1.05;0.95;833.0;4.8;1.0;0.0;4.8;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
834.0;SMATEU-PR230;230.0;0.0;102.0;1.021342;-33.0197;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.84972222;-50.4;D_1_H_00-00
835.0;SOCORR-PR138;138.0;0.0;103.0;1.006298;-30.7282;;;;;;;;;;13.59;5.282;;;;;;;;;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
836.0;UVITOR-PR138;138.0;0.0;103.0;1.002835;-33.6138;;;;;;;;;;28.21;12.79;0.0;1.05;0.95;836.0;9.6;1.0;0.0;9.6;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
837.0;VILCAR-PR138;138.0;0.0;103.0;1.009558;-30.2513;;;;;;;;;;24.54;11.1;0.0;1.05;0.95;837.0;4.8;1.0;0.0;4.8;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
838.0;ACHATE-PR138;138.0;0.0;103.0;0.962982;-32.1492;;;;;;;;;;27.96;12.77;0.0;1.05;0.95;838.0;4.8;1.0;0.0;4.8;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
839.0;CASCAV-PR230;230.0;0.0;102.0;1.005097;-27.0229;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-24.9952972;-53.4560326;D_1_H_00-00
840.0;CASCAV-PR138;138.0;0.0;103.0;1.008561;-29.1044;;;;;;;;;;34.37;13.92;0.0;1.05;0.95;840.0;-27.6;1.0;-30.0;2.4;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
841.0;CEUAZU-PR138;138.0;0.0;103.0;0.993763;-30.8362;;;;;;;;;;18.15;8.35;0.0;1.05;0.95;841.0;2.4;1.0;0.0;2.4;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
842.0;DVIZIN-PR138;138.0;0.0;103.0;0.988615;-31.1414;;;;;;;;;;39.36;19.62;0.0;1.05;0.93;842.0;2.4;1.0;0.0;12.0;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
843.0;FIGUAN-PR230;230.0;0.0;102.0;0.991379;-30.0946;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.48638889;-54.54583333;D_1_H_00-00
844.0;FIGUAC-PR138;138.0;0.0;103.0;0.992927;-31.3448;;;;;;;;;;17.86;6.878;0.0;1.05;0.95;844.0;2.4;1.0;0.0;12.0;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
845.0;FBELTR-PR138;138.0;0.0;103.0;0.981843;-32.095;;;;;;;;;;33.88;15.21;0.0;1.05;0.93;845.0;4.8;1.0;0.0;4.8;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
847.0;GUAIRA-PR138;138.0;0.0;103.0;0.993868;-26.9109;;;;;;;;;;17.17;9.025;0.0;1.1;0.9;847.0;-22.6;1.0;-25.0;2.4;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
848.0;FCHOPI-PR138;138.0;0.0;103.0;1.009577;-29.6812;;;;;;;;;;;;;;;;;;;;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
849.0;MCROND-PR138;138.0;0.0;103.0;0.969083;-30.9995;;;;;;;;;;39.51;16.61;0.0;1.05;0.95;849.0;0.0;1.0;0.0;14.399999999999999;01;00-00;;PR;Sul;-25.96861111;-51.6025;D_1_H_00-00
